Time[s],TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_TAR,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_ACT,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU_MCP::SCU_S2_PWM
13.480000,5,7,51.803600
13.490000,5,7,49.333849
13.500000,5,7,46.548195
13.510000,5,7,42.613914
13.520000,5,7,38.482748
13.530000,5,7,36.485336
13.540000,5,7,34.857888
13.550000,5,7,32.575807
13.560000,5,6,30.433288
13.570000,5,6,28.590976
13.580000,5,6,26.563647
13.590000,5,6,23.774371
13.600000,5,6,21.366570
13.610000,5,6,20.900000
13.620000,5,6,20.900000
13.630000,5,6,20.900000
13.640000,5,5,20.900000
13.650000,5,5,20.900000
13.660000,5,5,20.900000
13.670000,5,5,20.900000
13.680000,5,5,20.900000
13.690000,5,5,20.900000
13.700000,5,5,20.900000
13.710000,5,5,20.900000
13.720000,5,5,20.900000
13.730000,5,5,20.900000
13.740000,5,5,20.900000
13.750000,5,5,20.900000
13.760000,5,5,20.900000
13.770000,5,5,20.900000
13.780000,5,5,20.900000
13.790000,5,5,20.900000
13.800000,5,5,20.900000
13.810000,5,5,20.900000
13.820000,5,5,20.900000
13.830000,5,5,20.900000
13.840000,5,5,20.900000
13.850000,5,5,20.900000
13.860000,5,5,20.900000
13.870000,5,5,20.900000
13.880000,5,5,20.900000
13.890000,5,5,20.900000
13.900000,5,5,20.900000
13.910000,5,5,20.900000
13.920000,5,5,20.900000
13.930000,5,5,20.900000
13.940000,5,5,20.900000
13.950000,5,5,20.900000
13.960000,5,5,20.900000
13.970000,5,5,20.900000
13.980000,5,5,20.900000
13.990000,5,5,20.900000
14.000000,5,5,20.900000
14.010000,5,5,20.900000
14.020000,5,5,20.900000
14.030000,5,5,20.900000
14.040000,5,5,20.900000
14.050000,5,5,20.900000
14.060000,5,5,20.900000
14.070000,5,5,20.900000
14.080000,5,5,20.900000
14.090000,5,5,20.900000
14.100000,5,5,20.900000
14.110000,5,5,20.900000
14.120000,5,5,20.900000
14.130000,5,5,20.900000
14.140000,5,5,20.900000
14.150000,5,5,20.900000
14.160000,5,5,20.900000
14.170000,5,5,20.900000
14.180000,5,5,20.900000
14.190000,5,5,20.900000
14.200000,5,5,20.900000
14.210000,5,5,20.900000
14.220000,5,5,20.900000
14.230000,5,5,20.900000
14.240000,5,5,20.900000
14.250000,5,5,20.900000
14.260000,5,5,20.900000
14.270000,5,5,20.900000
14.280000,5,5,20.900000
14.290000,5,5,20.900000
14.300000,5,5,20.900000
14.310000,5,5,20.900000
14.320000,5,5,20.900000
14.330000,5,5,20.900000
14.340000,5,5,20.900000
14.350000,5,5,20.900000
14.360000,5,5,20.900000
14.370000,5,5,20.900000
14.380000,5,5,20.900000
14.390000,5,5,20.900000
14.400000,5,5,20.900000
14.410000,5,5,20.900000
14.420000,5,5,20.900000
14.430000,5,5,20.900000
14.440000,5,5,20.900000
14.450000,5,5,20.900000
14.460000,5,5,20.900000
14.470000,5,5,20.900000
14.480000,5,5,20.900000
14.490000,5,5,20.900000
14.500000,5,5,20.900000
14.510000,5,5,20.900000
14.520000,5,5,20.900000
14.530000,5,5,20.900000
14.540000,5,5,20.900000
14.550000,5,5,20.900000
14.560000,5,5,20.900000
14.570000,5,5,20.900000
14.580000,5,5,20.900000
14.590000,5,5,20.900000
14.600000,5,5,20.900000
14.610000,5,5,20.900000
14.620000,5,5,20.900000
14.630000,5,5,20.900000
14.640000,5,5,20.900000
14.650000,5,5,20.900000
14.660000,5,5,20.900000
14.670000,5,5,20.900000
14.680000,5,5,20.900000
14.690000,5,5,20.900000
14.700000,5,5,20.900000
14.710000,5,5,20.900000
14.720000,5,5,20.900000
14.730000,5,5,20.900000
14.740000,5,5,20.900000
14.750000,5,5,20.900000
14.760000,5,5,20.900000
14.770000,5,5,20.900000
14.780000,5,5,20.900000
14.790000,5,5,20.900000
14.800000,5,5,20.900000
14.810000,5,5,20.900000
14.820000,5,5,20.900000
14.830000,5,5,20.900000
14.840000,5,5,20.900000
14.850000,5,5,20.900000
14.860000,5,5,20.900000
14.870000,5,5,20.900000
14.880000,5,5,20.900000
14.890000,5,5,20.900000
14.900000,5,5,20.900000
14.910000,6,5,20.900000
14.920000,6,5,20.900000
14.930000,6,5,20.900000
14.940000,6,5,20.900000
14.950000,6,5,20.900000
14.960000,6,5,21.161574
14.970000,6,5,22.285670
14.980000,6,5,23.921985
14.990000,6,5,25.220845
15.000000,6,5,26.488527
15.010000,6,5,28.201872
15.020000,6,5,31.225093
15.030000,6,5,33.984715
15.040000,6,6,34.800000
15.050000,6,6,34.800000
15.060000,6,6,34.800000
15.070000,6,6,34.800000
15.080000,6,6,34.800000
15.090000,6,6,34.800000
15.100000,6,6,34.800000
15.110000,6,6,34.800000
15.120000,6,6,34.831385
15.130000,6,6,34.994035
15.140000,6,6,35.262706
15.150000,6,6,35.431317
15.160000,6,6,35.531187
15.170000,6,6,35.600000
15.180000,6,6,35.600000
15.190000,6,6,35.600000
15.200000,6,6,35.600000
15.210000,6,6,35.692562
15.220000,6,6,36.023270
15.230000,6,6,36.392192
15.240000,6,6,36.600000
15.250000,6,6,36.630494
15.260000,6,6,36.700000
15.270000,6,6,36.700000
15.280000,6,6,36.700000
15.290000,6,6,36.700000
15.300000,6,6,36.700000
15.310000,6,6,36.700000
15.320000,6,6,36.669901
15.330000,6,6,36.600000
15.340000,6,6,36.600000
15.350000,6,6,36.600000
15.360000,6,6,36.600000
15.370000,6,6,36.600000
15.380000,6,6,36.600000
15.390000,6,6,36.600000
15.400000,6,6,36.600000
15.410000,6,6,36.600000
15.420000,6,6,36.600000
15.430000,6,6,36.600000
15.440000,6,6,36.600000
15.450000,6,6,36.600000
15.460000,6,6,36.600000
15.470000,6,6,36.600000
15.480000,6,6,36.600000
15.490000,6,6,36.600000
15.500000,6,6,36.600000
15.510000,6,6,36.600000
15.520000,6,6,36.600000
15.530000,6,6,36.600000
15.540000,6,6,36.600000
15.550000,6,6,36.600000
15.560000,6,6,36.600000
15.570000,6,6,36.600000
15.580000,6,6,36.600000
15.590000,6,6,36.600000
15.600000,6,6,36.600000
15.610000,6,6,36.600000
15.620000,6,6,36.600000
15.630000,6,6,36.600000
15.640000,6,6,36.600000
15.650000,6,6,36.600000
15.660000,6,6,36.600000
15.670000,6,6,36.600000
15.680000,6,6,36.600000
15.690000,6,6,36.600000
15.700000,6,6,36.600000
15.710000,6,6,36.600000
15.720000,6,6,36.600000
15.730000,6,6,36.600000
15.740000,6,6,36.600000
15.750000,6,6,36.600000
15.760000,6,6,36.600000
15.770000,6,6,36.600000
15.780000,6,6,36.600000
15.790000,6,6,36.600000
15.800000,6,6,36.600000
15.810000,6,6,36.600000
15.820000,6,6,36.600000
15.830000,6,6,36.600000
15.840000,6,6,36.600000
15.850000,6,6,36.600000
15.860000,6,6,36.600000
15.870000,6,6,36.600000
15.880000,6,6,36.600000
15.890000,6,6,36.600000
15.900000,6,6,36.600000
15.910000,6,6,36.600000
15.920000,6,6,36.600000
15.930000,6,6,36.600000
15.940000,6,6,36.600000
15.950000,6,6,36.600000
15.960000,6,6,36.600000
15.970000,6,6,36.600000
15.980000,6,6,36.600000
15.990000,6,6,36.600000
16.000000,6,6,36.600000
16.010000,6,6,36.600000
16.020000,6,6,36.600000
16.030000,6,6,36.600000
16.040000,6,6,36.600000
16.050000,6,6,36.600000
16.060000,6,6,36.600000
16.070000,6,6,36.600000
16.080000,6,6,36.600000
16.090000,6,6,36.600000
16.100000,6,6,36.600000
16.110000,6,6,36.600000
16.120000,6,6,36.600000
16.130000,6,6,36.600000
16.140000,6,6,36.600000
16.150000,6,6,36.600000
16.160000,6,6,36.600000
16.170000,6,6,36.600000
16.180000,6,6,36.600000
16.190000,6,6,36.600000
16.200000,6,6,36.600000
16.210000,6,6,36.600000
16.220000,6,6,36.600000
16.230000,6,6,36.600000
16.240000,6,6,36.600000
16.250000,6,6,36.600000
16.260000,6,6,36.600000
16.270000,6,6,36.600000
16.280000,6,6,36.600000
16.290000,6,6,36.600000
16.300000,6,6,36.600000
16.310000,6,6,36.600000
16.320000,6,6,36.600000
16.330000,6,6,36.600000
16.340000,6,6,36.600000
16.350000,6,6,36.600000
16.360000,6,6,36.600000
16.370000,6,6,36.600000
16.380000,6,6,36.600000
16.390000,6,6,36.600000
16.400000,6,6,36.600000
16.410000,6,6,36.600000
16.420000,5,6,36.600000
16.430000,5,6,36.600000
16.440000,5,6,36.600000
16.450000,5,6,36.600000
16.460000,5,6,36.556316
16.470000,5,6,36.117228
16.480000,5,6,34.621102
16.490000,5,6,32.531316
16.500000,5,6,30.963276
16.510000,5,6,29.927901
16.520000,5,6,29.063435
16.530000,5,6,27.922971
16.540000,5,6,25.817569
16.550000,5,6,21.546231
16.560000,5,6,20.600000
16.570000,5,6,20.621055
16.580000,5,6,20.700000
16.590000,5,6,20.700000
16.600000,5,6,20.700000
16.610000,5,5,20.700000
16.620000,5,5,20.700000
16.630000,5,5,20.700000
16.640000,5,5,20.700000
16.650000,5,5,20.700000
16.660000,5,5,20.700000
16.670000,5,5,20.700000
16.680000,5,5,20.700000
16.690000,5,5,20.700000
16.700000,5,5,20.700000
16.710000,5,5,20.700000
16.720000,5,5,20.700000
16.730000,5,5,20.700000
16.740000,5,5,20.700000
16.750000,5,5,20.700000
16.760000,5,5,20.700000
16.770000,5,5,20.700000
16.780000,5,5,20.700000
16.790000,5,5,20.700000
16.800000,5,5,20.700000
16.810000,5,5,20.700000
16.820000,5,5,20.700000
16.830000,5,5,20.700000
16.840000,5,5,20.700000
16.850000,5,5,20.700000
16.860000,5,5,20.700000
16.870000,5,5,20.700000
16.880000,5,5,20.700000
16.890000,5,5,20.700000
16.900000,5,5,20.700000
16.910000,5,5,20.700000
16.920000,5,5,20.700000
16.930000,5,5,20.700000
16.940000,5,5,20.700000
16.950000,5,5,20.700000
16.960000,5,5,20.700000
16.970000,5,5,20.700000
16.980000,5,5,20.700000
16.990000,5,5,20.700000
17.000000,5,5,20.700000
17.010000,5,5,20.700000
17.020000,5,5,20.700000
17.030000,5,5,20.700000
17.040000,5,5,20.700000
17.050000,5,5,20.700000
17.060000,5,5,20.700000
17.070000,5,5,20.700000
17.080000,5,5,20.700000
17.090000,5,5,20.700000
17.100000,5,5,20.700000
17.110000,5,5,20.700000
17.120000,5,5,20.700000
17.130000,5,5,20.700000
17.140000,5,5,20.700000
17.150000,5,5,20.700000
17.160000,5,5,20.700000
17.170000,5,5,20.700000
17.180000,5,5,20.700000
17.190000,5,5,20.700000
17.200000,5,5,20.700000
17.210000,5,5,20.700000
17.220000,5,5,20.700000
17.230000,5,5,20.700000
17.240000,5,5,20.700000
17.250000,5,5,20.700000
17.260000,5,5,20.700000
17.270000,5,5,20.700000
17.280000,5,5,20.700000
17.290000,5,5,20.700000
17.300000,5,5,20.700000
17.310000,5,5,20.700000
17.320000,5,5,20.700000
17.330000,5,5,20.700000
17.340000,5,5,20.700000
17.350000,5,5,20.700000
17.360000,5,5,20.700000
17.370000,5,5,20.700000
17.380000,5,5,20.700000
17.390000,5,5,20.700000
17.400000,5,5,20.700000
17.410000,5,5,20.700000
17.420000,5,5,20.700000
17.430000,5,5,20.700000
17.440000,5,5,20.700000
17.450000,5,5,20.700000
17.460000,5,5,20.700000
17.470000,5,5,20.700000
17.480000,5,5,20.700000
17.490000,5,5,20.700000
17.500000,5,5,20.700000
17.510000,5,5,20.700000
17.520000,5,5,20.700000
17.530000,5,5,20.700000
17.540000,5,5,20.700000
17.550000,5,5,20.700000
17.560000,5,5,20.700000
17.570000,5,5,20.700000
17.580000,5,5,20.700000
17.590000,5,5,20.700000
17.600000,5,5,20.700000
17.610000,5,5,20.700000
17.620000,5,5,20.700000
17.630000,5,5,20.700000
17.640000,5,5,20.700000
17.650000,5,5,20.700000
17.660000,5,5,20.700000
17.670000,5,5,20.700000
17.680000,5,5,20.700000
17.690000,5,5,20.700000
17.700000,5,5,20.700000
17.710000,5,5,20.700000
17.720000,5,5,20.700000
17.730000,5,5,20.700000
17.740000,5,5,20.700000
17.750000,5,5,20.700000
17.760000,5,5,20.700000
17.770000,5,5,20.700000
17.780000,5,5,20.700000
17.790000,5,5,20.700000
17.800000,5,5,20.700000
17.810000,5,5,20.700000
17.820000,5,5,20.700000
17.830000,5,5,20.700000
17.840000,5,5,20.700000
17.850000,5,5,20.700000
17.860000,5,5,20.700000
17.870000,5,5,20.700000
17.880000,5,5,20.700000
17.890000,5,5,20.700000
17.900000,5,5,20.700000
17.910000,3,5,20.700000
17.920000,0,5,20.700000
17.930000,0,5,20.700000
17.940000,0,5,20.700000
17.950000,0,5,20.700000
17.960000,0,5,20.700000
17.970000,0,5,20.700000
17.980000,0,5,20.700000
17.990000,0,5,20.700000
18.000000,0,5,20.700000
18.010000,0,5,20.700000
18.020000,0,5,20.700000
18.030000,0,5,20.700000
18.040000,0,5,20.700000
18.050000,0,5,20.700000
18.060000,0,5,20.700000
18.070000,0,5,20.700000
18.080000,0,5,20.700000
18.090000,0,5,20.700000
18.100000,0,5,20.700000
18.110000,0,5,20.700000
18.120000,0,5,20.700000
18.130000,0,5,20.700000
18.140000,0,5,20.700000
18.150000,0,5,20.700000
18.160000,0,5,20.700000
18.170000,0,5,20.700000
18.180000,0,5,20.700000
18.190000,0,5,20.700000
18.200000,0,5,20.690393
18.210000,0,5,20.695127
18.220000,0,5,21.799856
18.230000,0,5,23.869754
18.240000,0,5,25.612158
18.250000,0,5,26.764989
18.260000,0,5,27.446225
18.270000,0,5,27.927259
18.280000,0,5,28.218007
18.290000,0,5,28.400000
18.300000,0,6,28.400000
18.310000,0,6,28.400000
18.320000,0,6,28.400000
18.330000,0,6,28.400000
18.340000,0,6,28.400000
18.350000,0,6,28.400000
18.360000,0,6,28.400000
18.370000,0,6,28.400000
18.380000,0,6,28.400000
18.390000,0,6,28.400000
18.400000,0,6,28.573875
18.410000,0,6,30.760120
18.420000,0,6,33.787244
18.430000,0,6,34.823554
18.440000,0,6,35.186145
18.450000,0,6,36.376727
18.460000,0,6,38.500000
18.470000,0,6,38.684077
18.480000,0,6,41.079396
18.490000,0,6,43.626728
18.500000,0,6,47.971723
18.510000,0,6,51.451214
18.520000,0,6,52.100000
18.530000,0,6,52.121581
18.540000,0,7,52.456064
18.550000,0,7,53.296077
18.560000,0,7,54.718561
18.570000,0,7,56.408655
18.580000,0,7,58.033143
18.590000,0,7,60.054165
18.600000,0,7,62.358933
18.610000,0,7,64.746406
18.620000,0,7,67.174536
18.630000,0,7,71.729500
18.640000,0,7,78.354671
18.650000,0,7,79.267151
18.660000,0,5,80.306076
18.670000,0,0,80.400000
18.680000,0,0,80.405725
18.690000,0,0,80.500000
18.700000,0,0,80.505683
18.710000,0,0,80.622117
18.720000,0,0,81.050137
18.730000,0,0,81.932567
18.740000,0,0,82.526735
18.750000,0,0,83.010746
18.760000,0,0,83.205269
18.770000,0,0,83.300000
18.780000,0,0,83.300000
18.790000,0,0,83.300000
18.800000,0,0,83.300000
18.810000,0,0,83.300000
18.820000,0,0,83.300000
18.830000,0,0,83.300000
18.840000,0,0,83.300000
18.850000,0,0,83.300000
18.860000,0,0,83.300000
18.870000,0,0,83.300000
18.880000,0,0,83.300000
18.890000,0,0,83.300000
18.900000,0,0,83.300000
18.910000,0,0,83.300000
18.920000,0,0,83.300000
18.930000,0,0,83.300000
18.940000,0,0,83.300000
18.950000,0,0,83.300000
18.960000,0,0,83.300000
18.970000,0,0,83.300000
18.980000,0,0,83.300000
18.990000,0,0,83.300000
19.000000,0,0,83.300000
19.010000,0,0,83.300000
19.020000,0,0,83.300000
19.030000,0,0,83.300000
19.040000,0,0,83.300000
19.050000,0,0,83.300000
19.060000,0,0,83.300000
19.070000,0,0,83.300000
19.080000,0,0,83.300000
19.090000,0,0,83.300000
19.100000,0,0,83.300000
19.110000,0,0,83.300000
19.120000,0,0,83.300000
19.130000,0,0,83.300000
19.140000,0,0,83.300000
19.150000,0,0,83.300000
19.160000,0,0,83.300000
19.170000,0,0,83.300000
19.180000,0,0,83.300000
19.190000,0,0,83.300000
19.200000,0,0,83.300000
19.210000,0,0,83.300000
19.220000,0,0,83.300000
19.230000,0,0,83.300000
19.240000,0,0,83.300000
19.250000,0,0,83.300000
19.260000,0,0,83.300000
19.270000,0,0,83.300000
19.280000,0,0,83.300000
19.290000,0,0,83.300000
19.300000,0,0,83.300000
19.310000,0,0,83.300000
19.320000,0,0,83.300000
19.330000,0,0,83.300000
19.340000,0,0,83.300000
19.350000,0,0,83.300000
19.360000,0,0,83.300000
19.370000,0,0,83.300000
19.380000,0,0,83.300000
19.390000,0,0,83.300000
19.400000,0,0,83.300000
19.410000,1,0,83.300000
19.420000,7,0,83.300000
19.430000,7,0,83.300000
19.440000,7,0,83.299615
19.450000,7,0,83.200000
19.460000,7,0,83.200000
19.470000,7,0,83.199669
19.480000,7,0,82.998725
19.490000,7,0,81.701401
19.500000,7,0,79.201387
19.510000,7,0,76.304138
19.520000,7,0,73.907435
19.530000,7,0,71.111129
19.540000,7,0,67.614882
19.550000,7,0,62.422505
19.560000,7,0,58.623528
19.570000,7,0,57.507997
19.580000,7,0,56.408524
19.590000,7,1,55.705617
19.600000,7,7,55.600830
19.610000,7,7,55.500937
19.620000,7,7,55.500000
19.630000,7,7,55.500000
19.640000,7,7,55.598940
19.650000,7,7,55.600000
19.660000,7,7,55.501215
19.670000,7,7,55.500000
19.680000,7,7,55.500000
19.690000,7,7,55.500000
19.700000,7,7,55.500000
19.710000,7,7,55.500000
19.720000,7,7,55.500000
19.730000,7,7,55.500000
19.740000,7,7,55.401935
19.750000,7,7,55.301981
19.760000,7,7,55.300000
19.770000,7,7,55.300000
19.780000,7,7,55.300000
19.790000,7,7,55.104780
19.800000,7,7,54.611705
19.810000,7,7,54.307567
19.820000,7,7,54.300000
19.830000,7,7,54.300000
19.840000,7,7,54.300000
19.850000,7,7,54.300000
19.860000,7,7,54.300000
19.870000,7,7,54.300000
19.880000,7,7,54.300000
19.890000,7,7,54.300000
19.900000,7,7,54.300000
19.910000,7,7,54.300000
19.920000,7,7,54.300000
19.930000,7,7,54.300000
19.940000,7,7,54.300000
19.950000,7,7,54.300000
19.960000,7,7,54.300000
19.970000,7,7,54.300000
19.980000,7,7,54.300000
19.990000,7,7,54.300000
20.000000,7,7,54.300000
20.010000,7,7,54.300000
20.020000,7,7,54.300000
20.030000,7,7,54.300000
20.040000,7,7,54.300000
20.050000,7,7,54.300000
20.060000,7,7,54.300000
20.070000,7,7,54.300000
20.080000,7,7,54.300000
20.090000,7,7,54.300000
20.100000,7,7,54.300000
20.110000,7,7,54.300000
20.120000,7,7,54.300000
20.130000,7,7,54.300000
20.140000,7,7,54.300000
20.150000,7,7,54.300000
20.160000,7,7,54.300000
20.170000,7,7,54.300000
20.180000,7,7,54.300000
20.190000,7,7,54.300000
20.200000,7,7,54.300000
20.210000,7,7,54.300000
20.220000,7,7,54.300000
20.230000,7,7,54.300000
20.240000,7,7,54.300000
20.250000,7,7,54.300000
20.260000,7,7,54.300000
20.270000,7,7,54.300000
20.280000,7,7,54.300000
20.290000,7,7,54.300000
20.300000,7,7,54.300000
20.310000,7,7,54.300000
20.320000,7,7,54.300000
20.330000,7,7,54.300000
20.340000,7,7,54.300000
20.350000,7,7,54.300000
20.360000,7,7,54.300000
20.370000,7,7,54.300000
20.380000,7,7,54.300000
20.390000,7,7,54.300000
20.400000,7,7,54.300000
20.410000,7,7,54.300000
20.420000,7,7,54.300000
20.430000,7,7,54.300000
20.440000,7,7,54.300000
20.450000,7,7,54.300000
20.460000,7,7,54.300000
20.470000,7,7,54.300000
20.480000,7,7,54.300000
20.490000,7,7,54.300000
20.500000,7,7,54.300000
20.510000,7,7,54.300000
20.520000,7,7,54.300000
20.530000,7,7,54.300000
20.540000,7,7,54.300000
20.550000,7,7,54.300000
20.560000,7,7,54.300000
20.570000,7,7,54.300000
20.580000,7,7,54.300000
20.590000,7,7,54.300000
20.600000,7,7,54.300000
20.610000,7,7,54.300000
20.620000,7,7,54.300000
20.630000,7,7,54.300000
20.640000,7,7,54.300000
20.650000,7,7,54.300000
20.660000,7,7,54.300000
20.670000,7,7,54.300000
20.680000,7,7,54.300000
20.690000,7,7,54.300000
20.700000,7,7,54.300000
20.710000,7,7,54.300000
20.720000,7,7,54.300000
20.730000,7,7,54.300000
20.740000,7,7,54.300000
20.750000,7,7,54.300000
20.760000,7,7,54.300000
20.770000,7,7,54.300000
20.780000,7,7,54.300000
20.790000,7,7,54.300000
20.800000,7,7,54.300000
20.810000,7,7,54.300000
20.820000,7,7,54.300000
20.830000,7,7,54.300000
20.840000,7,7,54.300000
20.850000,7,7,54.300000
20.860000,7,7,54.300000
20.870000,7,7,54.300000
20.880000,7,7,54.300000
20.890000,7,7,54.300000
20.900000,7,7,54.300000
20.910000,6,7,54.300000
20.920000,0,7,54.300000
20.930000,0,7,54.300000
20.940000,0,7,54.300000
20.950000,0,7,54.300000
20.960000,0,7,54.300000
20.970000,0,7,54.300000
20.980000,0,7,54.300000
20.990000,0,7,54.300000
21.000000,0,7,54.300000
21.010000,0,7,54.300000
21.020000,0,7,54.300000
21.030000,0,7,54.300000
21.040000,0,7,54.367961
21.050000,0,7,54.400000
21.060000,0,7,54.400000
21.070000,0,7,54.400000
21.080000,0,7,54.400000
21.090000,0,7,54.468582
21.100000,0,7,54.500000
21.110000,0,7,54.500000
21.120000,0,7,54.500000
21.130000,0,7,54.500000
21.140000,0,7,54.500000
21.150000,0,7,54.500000
21.160000,0,7,54.565746
21.170000,0,7,54.946151
21.180000,0,7,55.633890
21.190000,0,7,56.180963
21.200000,0,7,56.362374
21.210000,0,7,56.467599
21.220000,0,7,56.699396
21.230000,0,7,57.208312
21.240000,0,7,57.790224
21.250000,0,7,58.133885
21.260000,0,7,58.264222
21.270000,0,7,58.231731
21.280000,0,7,58.265213
21.290000,0,7,58.434565
21.300000,0,7,58.936832
21.310000,0,7,59.535330
21.320000,0,7,59.700000
21.330000,0,7,59.700000
21.340000,0,7,59.635091
21.350000,0,7,59.600000
21.360000,0,7,59.600000
21.370000,0,7,59.600000
21.380000,0,7,59.600000
21.390000,0,7,59.600000
21.400000,0,7,59.600000
21.410000,0,7,59.600000
21.420000,0,7,59.600000
21.430000,0,7,59.600000
21.440000,0,7,59.726497
21.450000,0,7,60.255792
21.460000,0,7,60.943038
21.470000,0,7,61.464280
21.480000,0,7,61.600000
21.490000,0,7,61.533144
21.500000,0,7,61.500000
21.510000,0,7,61.500000
21.520000,0,7,61.755042
21.530000,0,7,62.828857
21.540000,0,7,64.308553
21.550000,0,7,66.189875
21.560000,0,7,68.915724
21.570000,0,7,73.517626
